epoch,train_loss,val_loss,val_metric
0,0.14283214509487152,0.3212539553642273,0.29378849267959595
1,0.18628519773483276,0.18749353289604187,0.2008010894060135
2,0.141383558511734,0.13170982897281647,0.15217740833759308
3,0.12694638967514038,0.13154058158397675,0.20775195956230164
4,0.12725116312503815,0.130617156624794,0.28504621982574463
5,0.12437260150909424,0.12924465537071228,0.3184666037559509
6,0.12439438700675964,0.1397152990102768,0.31449776887893677
7,0.12374887615442276,0.14725662767887115,0.32053205370903015
8,0.12602408230304718,0.14502841234207153,0.3261703550815582
9,0.12338607758283615,0.13850748538970947,0.3363910913467407
10,0.12400054186582565,0.1407516449689865,0.32468274235725403
11,0.12491250038146973,0.150718092918396,0.30557680130004883
12,0.12231910228729248,0.16367773711681366,0.291930615901947
13,0.12342587858438492,0.1695726215839386,0.28508761525154114
14,0.12274876236915588,0.1686556339263916,0.2654905617237091
15,0.12366149574518204,0.1553347408771515,0.2572764456272125
16,0.12101851403713226,0.14580631256103516,0.25162091851234436
17,0.12030420452356339,0.1396348625421524,0.24553042650222778
18,0.1236349493265152,0.13490670919418335,0.23068588972091675
19,0.11985336244106293,0.1347993016242981,0.22267138957977295
20,0.11973179876804352,0.14137902855873108,0.21685610711574554
21,0.12081027776002884,0.15061016380786896,0.21775519847869873
22,0.12144289165735245,0.1593310683965683,0.20010808110237122
23,0.11900549381971359,0.17043550312519073,0.16880932450294495
24,0.11868029087781906,0.16141240298748016,0.1600588858127594
25,0.1179669052362442,0.14461584389209747,0.1923271119594574
26,0.1187150776386261,0.14216215908527374,0.23552848398685455
27,0.11829490214586258,0.14163050055503845,0.23848730325698853
28,0.11771260201931,0.14055532217025757,0.2503061890602112
29,0.11831460893154144,0.14044807851314545,0.27774280309677124
30,0.11481597274541855,0.14447958767414093,0.3019631505012512
31,0.11456799507141113,0.14092859625816345,0.3239293694496155
32,0.11759638041257858,0.13573572039604187,0.3019261956214905
33,0.11672259867191315,0.13248276710510254,0.27894100546836853
34,0.11448901891708374,0.12738263607025146,0.2824628949165344
35,0.11373311281204224,0.12624436616897583,0.2983696460723877
36,0.11338844895362854,0.12731480598449707,0.3115355670452118
37,0.11520779132843018,0.12754090130329132,0.2871645390987396
38,0.1135697066783905,0.1288561075925827,0.266059011220932
39,0.11454947292804718,0.12745311856269836,0.2908017039299011
40,0.11123654246330261,0.12395665049552917,0.34075698256492615
41,0.11096026003360748,0.12348996102809906,0.340218722820282
42,0.11185663938522339,0.12116187810897827,0.37228670716285706
43,0.11437719315290451,0.11875095963478088,0.4069947302341461
44,0.11082392930984497,0.11368539929389954,0.41520020365715027
45,0.1097191572189331,0.11194484680891037,0.41958343982696533
46,0.10741952806711197,0.11784587800502777,0.42927855253219604
47,0.1045311912894249,0.13270911574363708,0.42602652311325073
48,0.10611850768327713,0.12786683440208435,0.3829502761363983
49,0.1063055470585823,0.1271255612373352,0.3679858446121216
50,0.1103268563747406,0.12858295440673828,0.42813265323638916
