epoch,train_loss,val_loss,val_metric,dataset
0,0.5021085181543904,0.37990638613700867,0.49791890382766724,arctander_1960
0,0.6482173601786295,0.5427370071411133,0.42968517541885376,flavornet
0,0.6400841657931988,0.518865704536438,0.49462834000587463,ifra_2019
0,0.7135895436460321,0.5961414575576782,0.4787180721759796,sigma_2014
0,2.9078407287597656,2.52471661567688,-0.1839146614074707,abraham_2012
0,0.46405949714508926,0.45553311705589294,0.42574766278266907,mayhew_2022
0,0.6015739468010989,0.4592943489551544,0.479103147983551,leffingwell
0,0.5339499672253927,0.3493512272834778,0.510395348072052,gs-lf
0,0.6278079663004194,0.3808480203151703,0.45724570751190186,aromadb_odor
0,0.7099832892417908,0.6438626646995544,0.4592912793159485,aromadb_descriptor
0,0.8349214983245808,0.6851256549358368,0.4048818975687027,average
1,0.4489898585504101,0.30462974309921265,0.48575547337532043,arctander_1960
1,0.6083124478658041,0.569053053855896,0.4644117057323456,flavornet
1,0.5397877991199493,0.48004254698753357,0.5144025087356567,ifra_2019
1,0.6392503380775452,0.5756221413612366,0.4800370931625366,sigma_2014
1,2.912623167037964,2.0978095531463623,0.014467775821685791,abraham_2012
1,0.42824945937503467,0.43974870443344116,0.1685277819633484,mayhew_2022
1,0.41481607407331467,0.2845824360847473,0.47999054193496704,leffingwell
1,0.27513883709907533,0.18746769428253174,0.5093705058097839,gs-lf
1,0.35886569959776743,0.3310597538948059,0.5193518996238708,aromadb_odor
1,0.5994084562574115,0.5530785918235779,0.4709337055683136,aromadb_descriptor
1,0.7225442137054277,0.5823094218969345,0.4107248991727829,average
2,0.2534064679376541,0.20746734738349915,0.488132506608963,arctander_1960
2,0.5176961024602255,0.47969958186149597,0.4530622363090515,flavornet
2,0.43046276385967547,0.3854939639568329,0.5481977462768555,ifra_2019
2,0.5167365561832081,0.4649444818496704,0.4851510524749756,sigma_2014
2,3.1282272338867188,2.1527626514434814,-0.013659954071044922,abraham_2012
2,0.4348030225797133,0.43603527545928955,0.45141831040382385,mayhew_2022
2,0.19394224340265448,0.16463008522987366,0.4934926927089691,leffingwell
2,0.13393945756057898,0.14937056601047516,0.51554274559021,gs-lf
2,0.3229002462966101,0.32459020614624023,0.5585058331489563,aromadb_odor
2,0.5170271822384426,0.4775720536708832,0.49417683482170105,aromadb_descriptor
2,0.6449141276405481,0.5242566213011741,0.4474020004272461,average
3,0.1722754946639461,0.1766597181558609,0.4853707551956177,arctander_1960
3,0.4439341574907303,0.41364941000938416,0.44415491819381714,flavornet
3,0.3359950093122629,0.31086525321006775,0.5315449833869934,ifra_2019
3,0.40954525904221967,0.37558430433273315,0.48436039686203003,sigma_2014
3,2.603997975587845,2.094006061553955,0.011477470397949219,abraham_2012
3,0.4229334132237868,0.4439447820186615,0.39750993251800537,mayhew_2022
3,0.12363071231679483,0.14302858710289001,0.5014878511428833,leffingwell
3,0.1015321792413791,0.14631842076778412,0.5043497681617737,gs-lf
3,0.31234875108514515,0.3259364366531372,0.5292529463768005,aromadb_odor
3,0.4430458588259561,0.409302681684494,0.5170601606369019,aromadb_descriptor
3,0.5369238810790067,0.48392956554889677,0.4406569182872772,average
4,0.14584597320325912,0.1713063269853592,0.4911539852619171,arctander_1960
4,0.3874187469482422,0.3674430251121521,0.45073598623275757,flavornet
4,0.2831823413188641,0.27959632873535156,0.5377878546714783,ifra_2019
4,0.3385124694217335,0.32480379939079285,0.48750072717666626,sigma_2014
4,3.778760552406311,2.0858423709869385,0.01301342248916626,abraham_2012
4,0.4172075946222652,0.4390409290790558,0.542035698890686,mayhew_2022
4,0.09138178198852322,0.1370898336172104,0.4932091236114502,leffingwell
4,0.0824427521477143,0.14799495041370392,0.5093392729759216,gs-lf
4,0.3073300910847528,0.32897093892097473,0.5076507329940796,aromadb_odor
