epoch,train_loss,val_loss,val_metric
0,0.26341092586517334,0.153524249792099,0.3037189245223999
1,0.1328725814819336,0.12864574790000916,0.23540018498897552
2,0.13364474475383759,0.13281743228435516,0.20568647980690002
3,0.14069794118404388,0.14152519404888153,0.1942841112613678
4,0.13663718104362488,0.15366105735301971,0.18721969425678253
5,0.13168640434741974,0.16887827217578888,0.18568569421768188
6,0.12609948217868805,0.18391546607017517,0.1867813766002655
7,0.12775357067584991,0.1950095295906067,0.1899433583021164
8,0.12793704867362976,0.2007473260164261,0.19331394135951996
9,0.1304847151041031,0.20135539770126343,0.19704550504684448
10,0.13343000411987305,0.19795365631580353,0.2001005858182907
11,0.13117273151874542,0.19201208651065826,0.2029847949743271
12,0.12937375903129578,0.18442191183567047,0.2053029090166092
13,0.12811265885829926,0.17659619450569153,0.2075161635875702
14,0.1261707991361618,0.16919739544391632,0.20926372706890106
15,0.12512633204460144,0.16305604577064514,0.2109571397304535
16,0.1257982701063156,0.15835952758789062,0.212696835398674
17,0.12553338706493378,0.15537944436073303,0.21467140316963196
18,0.1251041144132614,0.15319883823394775,0.2166733294725418
19,0.1266583651304245,0.15181995928287506,0.21885833144187927
20,0.12487723678350449,0.1513066589832306,0.22132915258407593
21,0.12846821546554565,0.1518319547176361,0.22419674694538116
22,0.12715408205986023,0.15320536494255066,0.22740916907787323
23,0.12458828091621399,0.15510255098342896,0.23055003583431244
24,0.1251423954963684,0.1575646996498108,0.23414403200149536
25,0.1244080662727356,0.1601029336452484,0.23760899901390076
26,0.12274400889873505,0.1627187281847,0.24085231125354767
27,0.12501934170722961,0.16495120525360107,0.24379435181617737
28,0.12116200476884842,0.16616298258304596,0.2466498166322708
29,0.12528203427791595,0.16646835207939148,0.24884703755378723
30,0.1272670477628708,0.16608336567878723,0.2509951889514923
31,0.12449961155653,0.16485002636909485,0.25271543860435486
32,0.12494863569736481,0.1630258411169052,0.25434115529060364
33,0.12471068650484085,0.1610872745513916,0.25582465529441833
34,0.12504138052463531,0.15917262434959412,0.2571500241756439
35,0.12434817105531693,0.15721352398395538,0.2581857442855835
36,0.12330348044633865,0.15557830035686493,0.25945404171943665
37,0.12443886697292328,0.15437665581703186,0.26069769263267517
38,0.1257326602935791,0.15367931127548218,0.2622561454772949
39,0.12371459603309631,0.1535399854183197,0.26416853070259094
40,0.12362643331289291,0.15437094867229462,0.2666243314743042
41,0.12407004088163376,0.15526556968688965,0.269185870885849
42,0.12574239075183868,0.15653494000434875,0.2719283998012543
43,0.12642934918403625,0.15793678164482117,0.2753075659275055
44,0.1236921027302742,0.15904958546161652,0.27865687012672424
45,0.12351229786872864,0.1599879264831543,0.28148603439331055
46,0.12423383444547653,0.16079983115196228,0.28378909826278687
47,0.12111086398363113,0.16123788058757782,0.2860782742500305
48,0.12428303807973862,0.16110002994537354,0.2880954146385193
49,0.12245037406682968,0.1604076325893402,0.28979232907295227
50,0.12434127926826477,0.1591719537973404,0.29112544655799866
51,0.1233186200261116,0.15774358808994293,0.29205748438835144
52,0.12838169932365417,0.15639187395572662,0.29349765181541443
53,0.12433592975139618,0.15557405352592468,0.2958521246910095
54,0.1238848939538002,0.15479432046413422,0.2978653907775879
55,0.12273290008306503,0.15428374707698822,0.29962772130966187
56,0.12505485117435455,0.15443412959575653,0.30124184489250183
57,0.12002044916152954,0.15494440495967865,0.3028056025505066
58,0.12125340104103088,0.15590284764766693,0.30483749508857727
59,0.12487631291151047,0.1570075899362564,0.3067271411418915
60,0.1216769814491272,0.15827733278274536,0.3082510232925415
61,0.12105301022529602,0.15911565721035004,0.30987799167633057
62,0.12424849718809128,0.15953826904296875,0.3107966482639313
63,0.12338601797819138,0.15900170803070068,0.31174665689468384
64,0.12318252772092819,0.15779292583465576,0.3125908076763153
65,0.12269990146160126,0.15613879263401031,0.31222808361053467
66,0.12306979298591614,0.1544368863105774,0.3114396929740906
67,0.12202874571084976,0.15305405855178833,0.3109532296657562
68,0.12562759220600128,0.15229268372058868,0.31085994839668274
69,0.12570016086101532,0.15171054005622864,0.30935612320899963
70,0.12311452627182007,0.15197309851646423,0.3093295395374298
71,0.12148350477218628,0.15291285514831543,0.3102555274963379
72,0.12126405537128448,0.15416505932807922,0.31255677342414856
73,0.12240296602249146,0.15527352690696716,0.31452810764312744
74,0.12181301414966583,0.1557890921831131,0.3165413737297058
75,0.12113402783870697,0.1558234542608261,0.31902018189430237
76,0.12078430503606796,0.15503892302513123,0.3215145170688629
77,0.12002831697463989,0.15380606055259705,0.324425607919693
78,0.1235252171754837,0.15209655463695526,0.3272538483142853
79,0.12098052352666855,0.15018774569034576,0.3304463326931
80,0.11797673255205154,0.14852890372276306,0.333151638507843
81,0.12347569316625595,0.14736396074295044,0.3352198600769043
82,0.1205919161438942,0.14650212228298187,0.3383643627166748
83,0.11984959244728088,0.14626429975032806,0.3417309820652008
84,0.12303552776575089,0.14736559987068176,0.344747930765152
85,0.12077011913061142,0.14864405989646912,0.34733912348747253
86,0.11857519298791885,0.15076832473278046,0.3520049750804901
87,0.11843007802963257,0.15321774780750275,0.35566383600234985
88,0.11993325501680374,0.15224938094615936,0.3578140437602997
89,0.11955851316452026,0.15051794052124023,0.3587254285812378
90,0.12194537371397018,0.1479444056749344,0.3583226501941681
91,0.11620640009641647,0.14534248411655426,0.3585479259490967
92,0.1180233359336853,0.14347822964191437,0.3590153753757477
93,0.11493723094463348,0.14304621517658234,0.3599546551704407
94,0.11830613017082214,0.14264348149299622,0.3608139753341675
95,0.11884912103414536,0.14548331499099731,0.36188217997550964
96,0.12024286389350891,0.1503983438014984,0.36045679450035095
97,0.11760768294334412,0.15234893560409546,0.3569462299346924
98,0.11774282902479172,0.15075038373470306,0.3534691035747528
99,0.1182914599776268,0.1479058861732483,0.34951987862586975
100,0.12042942643165588,0.14540641009807587,0.34422269463539124
101,0.11422228068113327,0.1422422230243683,0.33933284878730774
102,0.11446359753608704,0.1389726847410202,0.3340591490268707
103,0.11673221737146378,0.13906532526016235,0.33151933550834656
104,0.11482471972703934,0.13802792131900787,0.32993054389953613
105,0.11607975512742996,0.13683825731277466,0.3293556869029999
106,0.11527838557958603,0.13786186277866364,0.33345308899879456
107,0.11653298139572144,0.14320829510688782,0.33970561623573303
108,0.11461856961250305,0.1462002843618393,0.3462585508823395
109,0.11359082907438278,0.14129260182380676,0.3504461944103241
110,0.1159021183848381,0.134017676115036,0.35391587018966675
111,0.11275282502174377,0.12920407950878143,0.35822412371635437
112,0.1106107085943222,0.127127006649971,0.36351826786994934
113,0.1151273176074028,0.1296646147966385,0.37021803855895996
114,0.11253303289413452,0.13667716085910797,0.37962472438812256
115,0.11472242325544357,0.14278754591941833,0.3879205882549286
116,0.11472850292921066,0.1419663429260254,0.39295873045921326
117,0.11604887992143631,0.13531367480754852,0.39494016766548157
118,0.11155557632446289,0.12722183763980865,0.3939461410045624
119,0.11158164590597153,0.12164885550737381,0.3918454647064209
120,0.11806350946426392,0.1204090565443039,0.3926321864128113
121,0.1160617247223854,0.12289532274007797,0.39552968740463257
122,0.11155695468187332,0.12680163979530334,0.39901208877563477
123,0.11093895137310028,0.1327783614397049,0.40061113238334656
124,0.11436339467763901,0.13593877851963043,0.4027780592441559
125,0.1124555766582489,0.1332123875617981,0.4002707600593567
126,0.1152443140745163,0.12817402184009552,0.3965122699737549
127,0.11151330918073654,0.1227671280503273,0.39099469780921936
128,0.1120319589972496,0.11997593939304352,0.3871270716190338
129,0.11556097865104675,0.12128297239542007,0.3868776559829712
130,0.10986312478780746,0.12458983063697815,0.3897634446620941
131,0.10848876088857651,0.12791293859481812,0.39286401867866516
132,0.1129218116402626,0.12974387407302856,0.3945290148258209
133,0.11421380192041397,0.12828196585178375,0.3927496075630188
134,0.11069291085004807,0.12467525899410248,0.3877812623977661
135,0.10936900228261948,0.12248487025499344,0.382780522108078
136,0.11150398850440979,0.12385624647140503,0.38150009512901306
137,0.10837593674659729,0.12590749561786652,0.38039448857307434
138,0.10834002494812012,0.1253354698419571,0.3771340847015381
139,0.10868474841117859,0.12538078427314758,0.37533414363861084
140,0.11154972016811371,0.12596796452999115,0.37529560923576355
141,0.10638704895973206,0.12543295323848724,0.3742780387401581
142,0.10640360414981842,0.12492886185646057,0.37390372157096863
143,0.10787361860275269,0.12584246695041656,0.3764875829219818
144,0.10947617143392563,0.12538273632526398,0.37779054045677185
145,0.10840674489736557,0.1250298172235489,0.3777226209640503
146,0.10801808536052704,0.12601816654205322,0.37897437810897827
147,0.10327159613370895,0.1277235895395279,0.3822018504142761
148,0.10905668884515762,0.1270400732755661,0.3811820447444916
149,0.1093553751707077,0.12595710158348083,0.37923359870910645
150,0.10576942563056946,0.12556180357933044,0.3795362412929535
151,0.10509791225194931,0.12483680248260498,0.3779638707637787
152,0.10291527956724167,0.12957745790481567,0.3834298551082611
153,0.1051572859287262,0.13504064083099365,0.3879339396953583
154,0.10720933228731155,0.13657501339912415,0.3901221752166748
155,0.10725574940443039,0.1303228735923767,0.388089656829834
156,0.10596123337745667,0.12396403402090073,0.382308691740036
157,0.10686683654785156,0.12064210325479507,0.37668120861053467
