epoch,train_loss,val_loss,val_metric,dataset
0,0.27329914315658455,0.15854957699775696,0.5658807158470154,arctander_1960
0,0.42348524265819126,0.23949329555034637,0.474741131067276,flavornet
0,0.4285348653793335,0.2389228790998459,0.5388352274894714,ifra_2019
0,0.45759920098564844,0.25748705863952637,0.4649519920349121,sigma_2014
0,0.4367826512704293,0.45068103075027466,0.5860437154769897,mayhew_2022
0,0.22379496727477421,0.12695059180259705,0.5165777206420898,leffingwell
0,0.19336383521068293,0.13639147579669952,0.5372672080993652,gs-lf
0,0.276832254095511,0.31243374943733215,0.38683128356933594,aromadb_odor
0,0.46825032884424383,0.22842806577682495,0.4936584234237671,aromadb_descriptor
0,0.3535491654305999,0.23881530265013376,0.5071986019611359,average
1,0.1509331250015427,0.1551816612482071,0.5148980021476746,arctander_1960
1,0.22451984882354736,0.21462903916835785,0.5093048214912415,flavornet
1,0.2206989728978702,0.2205466777086258,0.5358127951622009,ifra_2019
1,0.2247420373288068,0.22895823419094086,0.5033991932868958,sigma_2014
1,0.42091139405965805,0.49046269059181213,0.5611334443092346,mayhew_2022
1,0.12172145836732605,0.12425565719604492,0.5139583945274353,leffingwell
1,0.1337552746055556,0.1359102725982666,0.5166337490081787,gs-lf
1,0.25253344124013727,0.25409212708473206,0.5781893730163574,aromadb_odor
1,0.22491731291467493,0.22568032145500183,0.5400695204734802,aromadb_descriptor
1,0.21941476280434655,0.22774629791577658,0.5303776992691888,average
2,0.1493446261567228,0.15533611178398132,0.5032858848571777,arctander_1960
2,0.21140935023625693,0.20562416315078735,0.5767372250556946,flavornet
2,0.21347397778715407,0.21501760184764862,0.5246487855911255,ifra_2019
2,0.20968036218123,0.22137965261936188,0.49154847860336304,sigma_2014
2,0.44272756576538086,0.4069075882434845,0.7569890022277832,mayhew_2022
2,0.12182574448260394,0.12464316934347153,0.5209847688674927,leffingwell
2,0.133029080194528,0.13590727746486664,0.5393489599227905,gs-lf
2,0.23189566894011063,0.2518291175365448,0.33564814925193787,aromadb_odor
2,0.2256522165103392,0.22252726554870605,0.5644119381904602,aromadb_descriptor
2,0.2154487324727029,0.2154635497265392,0.5348447991742028,average
3,0.14952875323155346,0.15536463260650635,0.5233869552612305,arctander_1960
3,0.20894977947076163,0.2047456055879593,0.539030909538269,flavornet
3,0.21298041833298548,0.21513530611991882,0.5252860188484192,ifra_2019
3,0.2097879390824925,0.22049950063228607,0.4715966582298279,sigma_2014
3,0.38282571608821553,0.5154857039451599,0.49227672815322876,mayhew_2022
3,0.12199756198308685,0.12400604039430618,0.5514702796936035,leffingwell
3,0.13247586530251582,0.13470256328582764,0.5728543400764465,gs-lf
3,0.23868791352618823,0.2745474874973297,0.40380656719207764,aromadb_odor
3,0.22949798676100644,0.22457052767276764,0.5683988928794861,aromadb_descriptor
3,0.20963688153097845,0.22989526308245128,0.5164563722080655,average
4,0.14898773458074122,0.15437301993370056,0.5468328595161438,arctander_1960
4,0.20865506264898512,0.20486247539520264,0.49690312147140503,flavornet
4,0.21184488811663219,0.21395520865917206,0.537711501121521,ifra_2019
4,0.20780876685272565,0.22023802995681763,0.4862639307975769,sigma_2014
4,0.3561705524722735,0.5570632815361023,0.5171869993209839,mayhew_2022
4,0.12057407352734696,0.1234331876039505,0.5385605692863464,leffingwell
4,0.1322529207243294,0.1347220242023468,0.5710306763648987,gs-lf
4,0.2348187051036141,0.25446200370788574,0.37962964177131653,aromadb_odor
4,0.22466826845299115,0.2220582515001297,0.5277378559112549,aromadb_descriptor
4,0.20508677471995995,0.23168527583281198,0.5113174617290497,average
5,0.14891028623370564,0.1543426513671875,0.5876230001449585,arctander_1960
5,0.20784254537688363,0.20305833220481873,0.5145577192306519,flavornet
5,0.21233748644590378,0.21422846615314484,0.5285836458206177,ifra_2019
5,0.20916912772438742,0.2202245444059372,0.4924885928630829,sigma_2014
5,0.30937632359564304,0.3714657723903656,0.7677581310272217,mayhew_2022
5,0.12046505375341936,0.1225876435637474,0.5347787141799927,leffingwell
5,0.1313458519880889,0.13361141085624695,0.5949423909187317,gs-lf
5,0.24417107078162106,0.27279189229011536,0.31378600001335144,aromadb_odor
5,0.2241388288411227,0.2214759886264801,0.5517829656600952,aromadb_descriptor
5,0.20086184163786397,0.21264296687311596,0.5429223510954115,average
6,0.14797434342258117,0.1542838215827942,0.5642609000205994,arctander_1960
6,0.2071194334162606,0.2020660936832428,0.5398829579353333,flavornet
6,0.2122476686324392,0.21370919048786163,0.5581532120704651,ifra_2019
6,0.20694173872470856,0.21960218250751495,0.5180134773254395,sigma_2014
6,0.34141529724001884,0.5082376599311829,0.58653324842453,mayhew_2022
6,0.11998351223089478,0.12332751601934433,0.5776016116142273,leffingwell
6,0.13285834989586814,0.13382555544376373,0.597754955291748,gs-lf
6,0.24650148911909622,0.29965540766716003,0.346707820892334,aromadb_odor
6,0.22055907412008804,0.22157925367355347,0.5190606713294983,aromadb_descriptor
6,0.2039556563113284,0.23069852011071312,0.5342187616560194,average
7,0.1486268039135372,0.1533091813325882,0.5718503594398499,arctander_1960
7,0.2056740787294176,0.20303180813789368,0.4957522451877594,flavornet
7,0.21211043106658117,0.21360360085964203,0.5667308568954468,ifra_2019
7,0.20823173224925995,0.21925263106822968,0.5410575270652771,sigma_2014
7,0.34387573786079884,0.4499239921569824,0.7128793001174927,mayhew_2022
7,0.11892438866198063,0.12235617637634277,0.5732930898666382,leffingwell
7,0.13043065808835577,0.13346725702285767,0.5991232991218567,gs-lf
7,0.22756025127389215,0.2734811305999756,0.2119341641664505,aromadb_odor
7,0.22183873030272397,0.2205711156129837,0.5479234457015991,aromadb_descriptor
7,0.20191920134961638,0.22099965479638842,0.5356160319513745,average
8,0.14726952419561498,0.1525401920080185,0.5849777460098267,arctander_1960
8,0.20734670261542001,0.20303373038768768,0.54915452003479,flavornet
8,0.2104795277118683,0.21175014972686768,0.5855333209037781,ifra_2019
8,0.20592261986298996,0.21886533498764038,0.5549166798591614,sigma_2014
