epoch,train_loss,val_loss,val_metric,dataset
0,0.5122913208699995,0.3795742094516754,0.5084104537963867,arctander_1960
0,0.7021391292413076,0.5904956459999084,0.5181670188903809,flavornet
0,0.6350956375782306,0.5217825770378113,0.4824032783508301,ifra_2019
0,0.6504764990373091,0.5571175217628479,0.4679693877696991,sigma_2014
0,3.0421864688396454,2.3553709983825684,-0.10448920726776123,abraham_2012
0,0.5799213268540122,0.4688333570957184,0.4203888773918152,mayhew_2022
0,0.5843690071593631,0.43551433086395264,0.5048061609268188,leffingwell
0,0.5296893209218979,0.34965458512306213,0.5002295970916748,gs-lf
0,0.46639961430004667,0.34960243105888367,0.46084606647491455,aromadb_odor
0,0.6802865181650434,0.6129487156867981,0.5140758156776428,aromadb_descriptor
0,0.8382854842966856,0.6620894372463226,0.42728074491024015,average
1,0.46395327198889946,0.3059645891189575,0.519980788230896,arctander_1960
1,0.5515701572100321,0.5160176753997803,0.5308970808982849,flavornet
1,0.5497337465102856,0.48385506868362427,0.5092828869819641,ifra_2019
1,0.5438337163491682,0.49207961559295654,0.44792482256889343,sigma_2014
1,3.440223276615143,2.5592572689056396,-0.20237421989440918,abraham_2012
1,0.4300828941843726,0.4416579604148865,0.3982158601284027,mayhew_2022
1,0.3672023462978276,0.25023093819618225,0.5297656655311584,leffingwell
1,0.26561926752328874,0.1874467432498932,0.4959478974342346,gs-lf
1,0.3453532350914819,0.3280501663684845,0.5103510022163391,aromadb_odor
1,0.5988615155220032,0.5464533567428589,0.4681061804294586,aromadb_descriptor
1,0.7556433427292502,0.6111013382673264,0.42080979645252226,average
2,0.2712413692666638,0.21765194833278656,0.5201762914657593,arctander_1960
2,0.4626178940137227,0.4369208514690399,0.5309765338897705,flavornet
2,0.45302489629158604,0.40383103489875793,0.5145189762115479,ifra_2019
2,0.4365194629539143,0.40132153034210205,0.4546322822570801,sigma_2014
2,2.6094744205474854,2.2045648097991943,-0.03804588317871094,abraham_2012
2,0.4121290689164942,0.43772751092910767,0.49204206466674805,mayhew_2022
2,0.16707854277708314,0.15301986038684845,0.5221777558326721,leffingwell
2,0.1321643746147553,0.14934827387332916,0.484248548746109,gs-lf
2,0.3151182702609471,0.3271869421005249,0.5220521688461304,aromadb_odor
2,0.4742865775312696,0.43802106380462646,0.42552506923675537,aromadb_descriptor
2,0.573365487717392,0.5169593825936317,0.4428303807973862,average
3,0.18145100195561686,0.17944614589214325,0.5209394097328186,arctander_1960
