epoch,train_loss,val_loss,val_metric
0,0.6745011263660022,0.6028692126274109,0.671951413154602
1,0.4856233112514019,0.31226539611816406,0.5947651267051697
2,0.22710762545466423,0.15401677787303925,0.6362980008125305
3,0.135727042997522,0.12291455268859863,0.7432944178581238
4,0.11473404656031302,0.11085378378629684,0.7810819745063782
5,0.1067108108795115,0.10547618567943573,0.8120296001434326
6,0.10339986120483705,0.10271339118480682,0.8263416290283203
7,0.0999391202681831,0.10119405388832092,0.8241578936576843
8,0.09777419375521797,0.09949259459972382,0.8392007946968079
9,0.09617821792406696,0.10366766154766083,0.8340994119644165
10,0.09474937551255737,0.096702441573143,0.8509039282798767
11,0.09416038942124162,0.09655929356813431,0.8520320653915405
12,0.09267922317875284,0.09450094401836395,0.8579222559928894
13,0.0925303388919149,0.09589313715696335,0.8624786138534546
14,0.09103177953511477,0.09297260642051697,0.8698520064353943
15,0.0907821049913764,0.09336088597774506,0.8722569942474365
16,0.09007199414606605,0.09785400331020355,0.8490980267524719
17,0.08906603311853749,0.09171834588050842,0.8759059309959412
18,0.08842674868979625,0.09080550074577332,0.8787977695465088
19,0.08779246240322079,0.09304303675889969,0.8758866190910339
20,0.08742846136114427,0.09422214329242706,0.8718906044960022
21,0.08701042431805815,0.12001849710941315,0.8261907696723938
22,0.08654876612126827,0.09741748869419098,0.8650479316711426
23,0.08599947525986604,0.08978606015443802,0.8847654461860657
24,0.0852697127099548,0.0887240618467331,0.8871115446090698
25,0.08584293842847858,0.08897136151790619,0.8860002160072327
26,0.08462607847260577,0.08951357752084732,0.8832477927207947
27,0.08416754473000765,0.08851582556962967,0.8867076635360718
28,0.08418193233332463,0.0909133180975914,0.8806857466697693
29,0.08347592116998774,0.09077733010053635,0.8825033903121948
30,0.0831011018848845,0.08686847984790802,0.8913159370422363
31,0.08312028566641468,0.08996604382991791,0.8829684853553772
32,0.08189955673047475,0.08866532146930695,0.8867377042770386
33,0.0818415784410068,0.08834018558263779,0.8877152800559998
34,0.0818754674068519,0.08820299059152603,0.8883212208747864
35,0.08097985333630017,0.08997587114572525,0.8811189532279968
36,0.08102134016475507,0.08821654319763184,0.8886238932609558
37,0.08042361015187842,0.08617542684078217,0.8959019184112549
38,0.08065738489053079,0.08978584408760071,0.8863551616668701
39,0.08047110640576907,0.09178290516138077,0.8852491974830627
40,0.0793087635455387,0.08801531791687012,0.891521155834198
41,0.07908923045865127,0.08666215091943741,0.8925337791442871
42,0.07889745038534914,0.08796355873346329,0.8902074098587036
43,0.07883925044110843,0.08715642243623734,0.8909956812858582
44,0.07800298224070243,0.0861557126045227,0.8954691290855408
45,0.07741524598428182,0.08601097017526627,0.898341178894043
46,0.07704431204391378,0.08619943261146545,0.8962873220443726
47,0.07781326571213347,0.08694139122962952,0.8920004367828369
48,0.07716656223471675,0.08595535159111023,0.8963686227798462
49,0.07681762906057495,0.08661108464002609,0.8936957120895386
50,0.07576405922217029,0.08588492125272751,0.8962640762329102
51,0.07618476184351104,0.08600842952728271,0.8940683603286743
52,0.07559242771406259,0.0860152319073677,0.8979477286338806
53,0.07529163666601692,0.0862690657377243,0.8955783247947693
54,0.07521871091531855,0.08616223931312561,0.8937118053436279
55,0.07483150730175632,0.08554067462682724,0.8973867297172546
56,0.07486069854348898,0.08504434674978256,0.8991442918777466
57,0.07418482012248465,0.08727572113275528,0.8934401869773865
58,0.0745118438665356,0.08792498707771301,0.8946893215179443
59,0.07462611674730267,0.08558045327663422,0.8968091011047363
60,0.07393529106463705,0.08613357692956924,0.8961192965507507
61,0.0740030909489308,0.0861496552824974,0.8957952857017517
62,0.07363388394670826,0.08648263663053513,0.8987288475036621
63,0.0730998561983662,0.08617457747459412,0.8951439261436462
64,0.07298532354512385,0.08584033697843552,0.8986088037490845
65,0.07283222242923719,0.08655918389558792,0.8956050872802734
66,0.0724642779012876,0.08696615695953369,0.8958452343940735
67,0.07271992495017392,0.08545711636543274,0.8976520299911499
68,0.07260043819301895,0.08626037836074829,0.8968336582183838
69,0.0722593744950635,0.0878075510263443,0.8913060426712036
70,0.07134281491328563,0.08741428703069687,0.8938419818878174
71,0.07143854928602066,0.08628226071596146,0.89800626039505
72,0.07080251470740352,0.08867819607257843,0.8936870098114014
73,0.071503153935607,0.0866488590836525,0.8944616317749023
74,0.07034129735880665,0.08590900897979736,0.8985534906387329
75,0.07086522983653205,0.0861600935459137,0.8988138437271118
76,0.07037677542705621,0.08743065595626831,0.8951676487922668
